"V1";"V2";"V3";"V4";"V5"
"79";0.757937518262348;0.766955926390684;0.797995743762119;0.778217379758381;0.75786323671565
"80";0.757869537015157;0.76750028001862;0.798286991854997;0.778496817030598;0.760028951798438
"81";0.691019639588906;0.791551977245619;0.919194580353783;0.914636896707262;0.599289136145882
"82";0.849741337714178;0.856282878574272;0.863223270440251;0.777353840924541;0.883365661302355
"83";0.700145959133372;0.741995319247703;0.779283146087266;0.75540334335162;0.747769359980214
"84";0.689440200619515;0.692480485413046;0.653417561609703;0.616468878742375;0.611344829962689
"85";0.789881512539793;0.834534684742667;0.774668241837352;0.774022262905667;0.758307397959184
"86";0.857182472537802;0.915439296287434;0.864856114620273;0.854266767691701;0.881627812541387
"87";0.679154601029601;0.742997616209774;0.927130361173815;0.631044978018262;0.998958092150961
"88";0.839050814049425;0.839427629891929;0.861398541894277;0.798894381789207;0.82975734544837
"89";0.837671804858795;0.840967968019936;0.861088479130932;0.803835170410643;0.832505179403001
"90";0.339442841053076;0.612130835549849;0.187558784800602;0.999154548528914;0.747336729967578
"91";0.765834804532189;0.768405329558641;0.748750893210215;0.69120651149991;0.798147505140544
"92";0.670866709102845;0.683971316026052;0.687696647326022;0.660799920482001;0.665475903786746
"93";0.585371252072792;0.584085462138397;0.580824656419645;0.564265089988981;0.581475003428107
"94";0.550755326905336;0.562168933322218;0.536996625442713;0.563474490533314;0.541970163188793
"95";0.614283207042798;0.663985030198566;0.61982530668137;0.578309084633056;0.593634194531677
"96";0.647722141755555;0.704514507638372;0.6355574928317;0.615671975662133;0.586882090350428
"97";0.821693337284536;0.861237899679775;0.824283092068031;0.821042502391114;0.810139582849222
"98";0.69758895492778;0.695340029006817;0.712914865952889;0.713026333810147;0.713145960365854
"99";0.551385757234123;0.725186384372799;0.717031415205017;0.711135879046327;0.520756029684601
"100";0.724110906399501;0.742278596894724;0.719758874348272;0.721133548444995;0.725958142944529
"101";0.721312926895223;0.741316292847759;0.730215807263215;0.724133906397397;0.726800819779215
"102";0.916296087813116;0.717617649756903;0.184634681718407;1;0.857462744189638
"103";0.749358961504087;0.756023511833591;0.714505309326245;0.698517438294616;0.711458188986105
"104";0.714131354534198;0.754440296407466;0.677025257225815;0.657114699026464;0.724120252914963
"105";0.703195841793474;0.721728251256498;0.662112813442108;0.62974603320047;0.675511481114714
"106";0.649329000505809;0.653568591587377;0.616995870996541;0.601699561403509;0.548916605488517
"107";0.72190796137616;0.731825753473693;0.658839692175576;0.62888134787235;0.660677584245207
"108";0.74295060330665;0.756710386054733;0.713737782672977;0.679356117562546;0.714046381263839
"109";0.98584142394822;0.606885719526736;0.999247554552295;0.8;0.999768464922436
"110";0.747036111382849;0.739111017435631;0.725167782694202;0.732578315010145;0.720476768339232
"111";0.722529581234937;0.761164012113004;0.734374205622919;0.730247747747748;0.746731275737687
"112";0.708866607350626;0.735651938839142;0.690633648216382;0.666731781734293;0.713058541339165
"113";0.639756341351511;0.678793204775784;0.655835187258853;0.635838458589596;0.61189204828383
"114";0.719034261700056;0.714934261074207;0.702274607291187;0.721350714146824;0.690019448948076
"115";0.779067204037467;0.777971432924424;0.77143706218137;0.777962446267825;0.789474181213104
"116";0.617765103506548;0.587766619908494;0.734563967382646;1;0.733070805343217
"117";0.671750443940882;0.681550866238596;0.684412938712368;0.672791989416412;0.686617051504162
"118";0.704915038125369;0.730392338132188;0.698549695281721;0.653973480146093;0.690512471056946
"119";0.737693941852218;0.729585806843629;0.687116244504396;0.689708689551654;0.699453731942719
"120";0.624244158109486;0.617798776741584;0.593615750273266;0.586829155166834;0.563192180531785
"121";0.614135268236505;0.624505049185292;0.62247582540862;0.620160517253496;0.610195932309182
"122";0.706242139752512;0.71033272218177;0.69800905770366;0.646393500303874;0.679061852709067
"123";0.641215106732348;0.747316385706109;0.955734647434252;0.927153811456924;0.897189406223458
"124";1;1;1;1;1
"125";0.971650481911461;0.979238571249797;0.992125920689775;0.984231197608301;0.986983281816556
"126";0.945079152333307;0.934500829444258;0.962131488515102;0.94608776315823;0.954896762367548
"127";0.844654922779923;0.712443703085905;0.899134362062476;0.686653689911984;0.750127462340672
"128";1;1;1;1;1
"129";0.804665492131848;0.808628828576383;0.739213071711446;0.736578418301484;0.779391010570558
"130";0.775665609938401;0.804877756494696;0.725815845206007;0.706080797921381;0.763550517626953
"131";0.73449124726477;0.762190209097535;0.67756459819713;0.666276953293657;0.687713770666378
"132";0.746012359654634;0.784763758433861;0.699317487241211;0.663888756924188;0.718132129242385
"133";0.789699739126899;0.796076512079416;0.725777954725957;0.740497297582847;0.748150711844582
"134";0.334618632141852;0.555871501661265;0.499248402856069;0;0.498958092150961
"135";0.677300281165111;0.694259270352949;0.674356200208473;0.64377089835954;0.638538490542428
"136";0.638104803052626;0.642551440876157;0.616552045375921;0.561151844843898;0.651463363183836
"137";0.581965150231226;0.621705176159704;0.625346146303197;0.578531457188621;0.535907113422433
"138";0.59956243922767;0.616989740764878;0.583250378311364;0.568491577335375;0.567096160347982
"139";0.606219835704436;0.620469618882258;0.599599434137614;0.54969178198058;0.593465290049295
"140";0.632802076964775;0.637776434444914;0.629190211718723;0.580494966442953;0.646437986332603
"141";0.642781596334186;0.622530253795255;0.605788879000357;0.619403511947864;0.616607730052715
"142";0.691486783547384;0.701703557162351;0.694219719661449;0.709556869584946;0.672662000810677
"143";0.811064938723764;0.722676980993481;0.99198278181329;0.645773013016146;0.6241448283859
"144";0.756246205576052;0.768833670096726;0.721085083732722;0.705275484912568;0.736766407420704
"145";0.620985781322601;0.626755290643474;0.614825377280294;0.629700440159086;0.609523700330855
"146";0.62724151523672;0.637394430181915;0.599000703655991;0.60218451095819;0.625684411139136
"147";0.65465772395684;0.681451724650497;0.643157190315719;0.629126799139741;0.63411818440104
"148";0.712203377467802;0.70311951402615;0.656958518044887;0.665184096315429;0.662224926162665
"149";0.73071346711287;0.749740428905837;0.706306050179151;0.719960452395032;0.681751625625015
"150";0.727556317120781;0.728476766611172;0.674530894115154;0.641776835294717;0.669005860548149
"151";0.835729180513758;0.82434176479559;0.819717631159163;0.843969224537636;0.835873467260556
"152";0.742010243277849;0.802977940050825;0.939452886864186;0.805720338983051;0.627142452125055
"153";0.746460498164396;0.743388449426093;0.747056705733869;0.738578183609348;0.74124521469365
"154";0.652185174993915;0.650014239461804;0.658637260640385;0.647158483987343;0.655767023375381
"155";0.618683586279641;0.617048715325997;0.60615018924678;0.606329203222;0.618288621912624
"156";0.609148293476169;0.622644648507834;0.615542918460725;0.61445196029409;0.614850983381646
"157";0.633775418663591;0.656522826526097;0.598055800720612;0.596541523289581;0.601634910365328
"158";0.652031240807201;0.67107565165791;0.622720011113426;0.632113630097501;0.635362105926996
"159";0.650337351327677;0.653196813659695;0.640265086789465;0.605324906142663;0.647672701730243
"160";0.735126938461264;0.74796656591467;0.740072821516425;0.751199990856124;0.748144429148044
"161";0.879583866837388;0.71584459311732;0.945991390906645;0.821869212510108;0.913850872445166
"162";0.764835192216547;0.760135791641245;0.769617138551546;0.747087322800014;0.778928551877477
"163";0.687599057380382;0.691791360766153;0.695405216807554;0.69882100273574;0.703762347179194
"164";0.628747374835691;0.63919802698793;0.638823516597058;0.605781472872953;0.626694900026094
"165";0.601772587405636;0.60176425236033;0.610764326355569;0.530916570542859;0.586763827351023
"166";0.618658294177573;0.621765928066933;0.583368253007114;0.601874719912364;0.587151186045783
"167";0.656663313956251;0.650445005488474;0.634567810562523;0.609996197463484;0.643721166032953
"168";0.653985808940225;0.673590474040126;0.625072460781345;0.627067391514917;0.629654220278521
"169";0.766115067954301;0.776421750838748;0.753707362800133;0.746793383270911;0.759407794192562
"170";0.66202304737516;0.600638141584795;0.882095216024796;0.817996980992576;0.999420759962929
"171";0.80378032945219;0.813728566691929;0.8228626197618;0.818963379784498;0.81874043474754
"172";0.676765395988953;0.694638701476484;0.693232512078189;0.692365281948615;0.6754754405825
"173";0.622270354953409;0.641549016502829;0.65427341576234;0.628529967133988;0.6302985281484
"174";0.612359745085987;0.610636279446878;0.614738877949304;0.578531212156794;0.602188944318098
"175";0.637031765570772;0.654162078265076;0.607512741310659;0.609943096039949;0.594951163021036
"176";0.651234533973349;0.681969564765512;0.65070690121309;0.631013923352633;0.644357320283246
"177";0.66721514367324;0.685583897058405;0.663480719907052;0.652466621282106;0.656087502241348
"178";0.801111418017053;0.807497735766618;0.811483467449226;0.820841656961962;0.804588721159852
"179";0.857104926631554;0.588933169344791;0.84425042388847;0.735047082452983;0.770146732469941
"180";0.849746234866984;0.838282054292826;0.844262704315808;0.850101188464878;0.848782618805338
"181";0.719712649906819;0.723424534167665;0.721523695942301;0.705321832226403;0.715761148589058
"182";0.657364086408641;0.657888083719481;0.638248520090183;0.636241801622073;0.647146077458172
"183";0.654401831779405;0.655262700854523;0.605540700304872;0.619940530491684;0.599653565263834
"184";0.644691694993479;0.658520021408191;0.637828827010699;0.632792452348428;0.630591157048521
"185";0.694869210896519;0.719056517797337;0.694971732160668;0.644954001900763;0.665531774135029
"186";0.712100848444748;0.730903061010006;0.723231914432319;0.720530973451327;0.679718557237134
"187";0.836296863660693;0.840134326243574;0.821983336162406;0.857580292763143;0.824365618459984
"188";0.81960967196959;0.709952960073428;0.831343002448672;0.908598510494245;0.775578814878606
"189";0.775517205365874;0.787577056501949;0.760210202669524;0.764162285465107;0.763197908445146
"190";0.66900564520494;0.692304221847345;0.689149485275574;0.668701738541431;0.691979142430075
"191";0.60564274962213;0.630604635155331;0.605473485421944;0.57965804340577;0.615273148974436
"192";0.610026998266225;0.604233880706859;0.562191676282946;0.566190642427372;0.574544165905659
"193";0.631008110536412;0.625447591933148;0.579330750642734;0.61682246235902;0.602963098915527
"194";0.676782647587538;0.652722254390629;0.595581589031679;0.603798431082814;0.629472153756866
"195";0.680426548593651;0.692299796272033;0.640336791396395;0.614090648084166;0.643925427299945
"196";0.780559368963568;0.764879336500459;0.742828196807964;0.731660241611529;0.78289588666288
"197";0.694450317124736;0.706356736242884;0.952848295026375;0.829463276836158;0.504948581148999
"198";0.772591738510078;0.777601765905231;0.726694618791147;0.730704872734512;0.745512508873449
"199";0.642965337990309;0.638512992654741;0.607752925003503;0.597180021236625;0.61209776163029
"200";0.697945121267245;0.704889900561214;0.671033371584116;0.669422088682424;0.668581197453529
"201";0.738109488998679;0.742863121098928;0.689295805151003;0.65915007503634;0.688627959247867
"202";0.726556776556777;0.762424649687539;0.737834462980894;0.643475250951887;0.720328536549334
"203";0.753684815044817;0.744788279035435;0.687915431331293;0.710058027079304;0.709113164337045
"204";0.74585844924828;0.749564722074057;0.696113165479363;0.668122845338035;0.64949061417577
"205";0.836162962163717;0.869067232874636;0.870111422668241;0.826468490498752;0.803541151001809
"206";0.689136635765104;0.754456082322675;0.789667146187807;0.996974441435342;0.602968460111317
"207";0.710412576772744;0.70187443162231;0.689522864494128;0.681153103027861;0.6924791787066
"208";0.662187511840187;0.661531875451366;0.62449583556827;0.610057286724369;0.628861151784826
"209";0.721790123531042;0.706016003657474;0.692888690319701;0.645499661628694;0.714295380728979
"210";0.707551127978073;0.732192435288289;0.690417062737643;0.668869654678833;0.677833008377434
"211";0.70897187099872;0.768728180890488;0.725481859410431;0.736967632027257;0.759782099343955
"212";0.579773283915296;0.575932118213271;0.72440005025757;0.826795392953929;0.418269973728945
"213";0.867411984230794;0.888280363918829;0.896964694388913;0.90527998906174;0.878328823439365
"214";0.704119224572569;0.751387128681607;0.764376441307742;0.760726031755396;0.745082524961158
"215";0.611192713157779;0.618424144659456;0.589174437898978;0.590567375886525;0.579273830950705
"216";0.665498277662993;0.674302990271811;0.678534679610822;0.679874073217626;0.651387849690319
"217";0.663816666694068;0.69180239398026;0.689306246275297;0.722370570558458;0.667347301136364
"218";0.652377144832952;0.694489812444895;0.645767468684255;0.617650548685031;0.594629686204338
"219";0.786462458800801;0.804720271169758;0.788237158238033;0.777073962204017;0.759986736667588
"220";0.872637166478767;0.580212062792619;0.871214976755874;0.875211577522004;0.552343387470998
"221";0.904223868969775;0.900013890166598;0.911105374356113;0.917129735672729;0.912993403674924
"222";0.727520090267309;0.754339384657331;0.766775993865739;0.75595532124228;0.73987890000841
"223";0.637101587505925;0.651295938051416;0.619707159513196;0.612942652230895;0.60041621812993
"224";0.64011634186724;0.654325701481834;0.638010651169511;0.614475415719584;0.633358069437837
"225";0.642096308808607;0.667784636599174;0.665410752426095;0.664136936070452;0.658398500348181
"226";0.666401599396637;0.698305427139986;0.670319010978453;0.674172975317404;0.634860432780384
"227";0.798036297078393;0.813728308084251;0.826172555682286;0.820227232207977;0.807897657148467
"228";0.827907741450582;0.840829896416078;0.764090480678605;0.906095938649347;0.602934661068799
"229";0.999672170853269;0.999579155343227;0.999947133384187;0.999270076419009;0.999954080133229
"230";0.894116710103521;0.911764196034739;0.913157159264095;0.903554017974207;0.910713691634646
"231";0.882964278954138;0.91295696907152;0.89545713446232;0.921793841682144;0.902831290643142
"232";0.879824010330777;0.895744178631031;0.902232953922081;0.872222222222222;0.87861520456403
"233";0.887788363365435;0.877027626322385;0.827453101071975;0.851610024255764;0.838022512944577
"234";0.934691144738195;0.951518831686885;0.949067908621923;0.946837250955289;0.943010525910097
"235";0.893364508140301;0.879918350037611;0.863984994839708;0.910485110744178;0.861475980787721
"236";0.930397514373297;0.942631380024004;0.930092047648194;0.930425433243547;0.937197622327786
"237";0.875929351656096;0.784387158043072;0.985424356288587;0.907077393075356;0.846025626159555
"238";1;1;1;1;1
"239";0.964897589300415;0.974042474433779;0.963452921419128;0.965576051344195;0.96198215230037
"240";0.930747170679556;0.947621756486412;0.932777401679136;0.944229653683537;0.929159149583946
"241";0.941106925971202;0.954656190912226;0.95208276934506;0.949423352052088;0.935046525048987
"242";0.954086229709233;0.968187126629397;0.951563877157392;0.940742936178621;0.942499890891634
"243";0.967661469584547;0.958891939697205;0.937273268986472;0.866523663602315;0.916005119531176
"244";0.902640666740142;0.923876330263107;0.870350081853671;0.751166723030098;0.851251497803222
"245";0.939999912698574;0.952641285505195;0.946057395053693;0.928218723914552;0.948231040404953
"246";0.744241144733756;0.462621086620806;0.46175972927242;0.658547586829048;0.707386363636364
"247";0.99961777127844;0.999545656461124;0.999972976711065;0.999446872690264;0.99964726560833
"248";0.896706084179103;0.919994447435725;0.917637814064666;0.926703538205677;0.912753617160539
"249";0.863153527373662;0.902573378783658;0.890296701026132;0.883067972312967;0.878332300357568
"250";0.850774853993428;0.889713688487397;0.875471710501478;0.878773637374861;0.872623414911972
"251";0.870734615727409;0.879299715488544;0.819264774313634;0.819153823355068;0.85101256707702
"252";0.928917642309394;0.946192030802813;0.945978084879104;0.939147988208077;0.94086319967241
"253";0.895819463323915;0.886385639444679;0.858190847687394;0.912882766173953;0.853987691667903
"254";0.94489609566252;0.957614669710576;0.95776289148933;0.944213553472951;0.944663527628062
"255";0.821774079819489;0.795938272979423;0.996064949761668;0.92341310251188;0.911510516886736
"256";1;1;1;1;1
"257";0.957610392590458;0.964733030041764;0.956932148226499;0.960390810668075;0.955807587344732
"258";0.907642195583004;0.923354780220577;0.909620711592512;0.928376876334604;0.910699496970764
"259";0.91842956734607;0.92220422600475;0.904413911255782;0.909503846912606;0.91253906720883
"260";0.930184167643595;0.94230540990672;0.918125491738788;0.919163585362744;0.924538173751439
"261";0.92657583559815;0.949593987658496;0.934650543565469;0.856905521379206;0.930073121720086
"262";0.907578339486888;0.935561623516721;0.850516722443224;0.755028248587571;0.881981354707033
"263";0.934176319176319;0.939662295740277;0.895407098121086;0.90278386405687;0.929329411764706
"264";0.487579169598874;0.962641832584029;0.549392002005767;0.502859615456974;0.475393700787402
"265";0.61896973752506;0.62157295177435;0.613572222718564;0.598961605561113;0.62184779686154
"266";0.595882460173799;0.571330324722482;0.624204033916462;0.528610750639756;0.580314646435765
"267";0.624264892127064;0.583785655631166;0.639342266870622;0.616092479677114;0.577385838803252
"268";0.591511461934985;0.62025442722355;0.579269886090676;0.662963636104459;0.616847964883079
"269";0.638679814138261;0.562108940058154;0.474283539072271;0.465602041605444;0.59002239638396
"270";0.604401076878501;0.686210640877335;0.662061749460739;0.6184809022369;0.64545695754717
"271";0.698138350377068;0.72757587658174;0.759055508705789;0.518830399458362;0.621974388824214
"272";0.833122557617157;0.865225829659436;0.884299848109214;0.839384684990386;0.800026503271892
"273";0.649376537117972;0.75598434298324;0.477487054627756;0.892505934214988;0.787455862264491
"274";0.999341486636949;0.999569956439683;0.999230770196244;0.999778063677645;0.999641335407759
"275";0.880531034770789;0.902058030572715;0.898882729803445;0.889513415425785;0.881637098524305
"276";0.835633509021891;0.856382030666886;0.872536367048288;0.851661694303753;0.844620392102153
"277";0.837754491410763;0.833651985586881;0.83412924664674;0.815312608847092;0.812619493908154
"278";0.793240034925587;0.823374789597886;0.811571965447043;0.782644312020963;0.782482617193758
"279";0.825501171569904;0.849375671405553;0.851483246069559;0.804137457370216;0.819251202946546
"280";0.834368981065634;0.85488721838027;0.838744869949899;0.822884826561592;0.810345850975426
"281";0.909201547147196;0.906293924095782;0.915672461504259;0.917875183314323;0.909109659109659
"282";0.908599756582658;0.776449108625623;0.895167261956617;0.955904217857422;0.900225036166527
"283";1;1;1;1;1
"284";0.864509657048286;0.893223005876538;0.894842318274136;0.871364949797634;0.885778299313755
"285";0.799646086184557;0.82963287006596;0.83255352649749;0.834913379073757;0.820571653040148
"286";0.78274837615701;0.789156635266321;0.82032063274662;0.777130950949919;0.785414705486821
"287";0.756120148799621;0.768118647623287;0.7573291824496;0.747144729451414;0.776155040964059
"288";0.709650887579378;0.74402540337741;0.71790741641009;0.698656619257097;0.726451865606963
"289";0.731615731027755;0.745400944174701;0.74732567431777;0.743234012922019;0.723608252129019
"290";0.884422659785387;0.895382606888023;0.898621850294657;0.898648049364571;0.896291357556723
"291";0.76833599299102;0.635275229357798;0.376904627539503;0.237128353879623;0.362610004631774
"292";0.88194442244591;0.881114248297143;0.898690131239183;0.889339383584825;0.88576330968653
"293";0.725388882026734;0.73503932238976;0.757527593497827;0.736740896329783;0.701820441743951
"294";0.735621886637825;0.778012868812712;0.767533352342844;0.765376679348096;0.757742052872009
"295";0.781401078457394;0.788369956434558;0.778603602269631;0.763977978398832;0.758987278684096
"296";0.751216111202689;0.78894270480972;0.812243214173575;0.782804836922484;0.7561484429964
"297";0.806941415103258;0.840182630022221;0.838521818965245;0.804392381039341;0.831500882259582
"298";0.798555583357443;0.86321954142395;0.843851932598231;0.854517236370309;0.835986696230599
"299";0.892430293389255;0.905505683013854;0.92662811767851;0.940281661990915;0.890413233289226
"300";0.717464013275532;0.840881619702349;0.855145673327492;0.964732162669941;0.67693131548312
"301";0.825712632439919;0.818461023777452;0.828431773433715;0.827333408543923;0.815797704025315
"302";0.72689269772232;0.730106973523999;0.74426987537689;0.737616695675761;0.73261367904645
"303";0.629807638657629;0.650176940936585;0.647551461323009;0.632146707994448;0.652523572963985
"304";0.696895570183241;0.723120514486195;0.743625948714966;0.73283034617079;0.729465835101458
"305";0.855726231640893;0.883166275261618;0.88825875238378;0.900532676929489;0.88770622914997
"306";0.869303851998058;0.722247748575629;0.935298742138365;0.887330623306233;0.88547469823584
"307";0.748933282837846;0.756560351575225;0.742088988722087;0.732153212115899;0.739757841188907
"308";0.566860074524782;0.605654148195515;0.623234430894704;0.621819805606934;0.58895257691554
"309";0.588835088711388;0.571613330259569;0.584083308646852;0.595127178481833;0.569877889370144
"310";0.576086279492737;0.577697994772816;0.549721703460059;0.570696982575436;0.553544611661872
"311";0.598501187131682;0.599360306280723;0.546923324249012;0.54553884009955;0.54599134745266
"312";0.601286290962833;0.607085890798603;0.544337207830603;0.555954018186144;0.584808664386518
"313";0.622574830129991;0.656625840033369;0.599844008890685;0.550492737327488;0.589429636437908
"314";0.664820969426137;0.646262895014888;0.58883231685717;0.577738893456121;0.565324650657984
"315";0.778260030864197;0.889954180406103;0.861634178652536;0.699518414799728;0.717609462453358
"316";0.742029597209109;0.767489958692057;0.748112765604475;0.758735497835498;0.721039014821273
"317";0.873697388388939;0.883501776544559;0.900418717374009;0.878049422638517;0.880261458465073
"318";0.874423155766163;0.882882895062699;0.90055160165804;0.87826692689154;0.879699311443418
"319";0.864065361318496;0.691726012072233;0.957721999333748;0.855267615176152;0.77819235225956
"320";0.627173445734218;0.649523883131437;0.697940966743615;0.723218018394649;0.706164611518596
"321";0.604631261314249;0.62142441269334;0.612121795577071;0.573641636141636;0.581543862298052
"322";0.899977196680954;0.92996909187745;0.84940482443853;0.777873445634136;0.78353277621903
"323";0.870934427183336;0.868561813561148;0.889714855190368;0.796296877615938;0.858277251184834
"324";0.869208221500212;0.878112661830869;0.863908921481241;0.812831485053038;0.869162570224719
"325";0.858358429010603;0.87517010494327;0.857629727352682;0.806876843657817;0.863022979161212
"326";0.93454980977878;0.700577220056372;0.904269324807222;0.787556497175141;0.842925589695841
"327";0.895968262941129;0.939802480477722;0.837673611111111;0.874213762535711;0.934016734647428
"328";0.832527070608796;0.799580058560641;0.839532431757099;0.86077044839268;0.775166472642608
